Sample,Station,Date,Month,Latitude,Longitude,SST,SSS,Acartia (Acanthacartia) fossae,Acartia (Acanthacartia) sinjiensis,Acartia (Acanthacartia) tonsa,Acartia (Acartiura) clausi,Acartia (Acartiura) simplex,Acartia (Acartiura) tranteri,Acartia (Arcartia) danae,Acartia (Arcartia) negligens,Acartia (Odontacartia) australis,Acartia (Odontacartia) pacifica,Acartia (Odontacartia) pacifica mertoni,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Agetus flaccus,Agetus limbatus,Agetus typicus,Bestiolina similis,Calanoides carinatus,Calanopia aurivilli,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus contractus,Calocalanus pavo,Calocalanus plumulosus,Calocalanus styleremis,Calocalanus styliremis,Calocalanus tenuis,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia simplex,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages furcatus,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani/jobei,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus mastigophorus,Clausocalanus minor,Clausocalanus parapergens,Clausocalanus paululus,Clausocalanus pergens,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Corycaeus clausi,Corycaeus crassiusculus,Corycaeus speciosus,Corycaeus vitreus,Cosmocalanus darwinii,Ctenocalanus vanus,Delibus nudus,Dioithona oculata,Ditrichocorycaeus andrewsi,Ditrichocorycaeus anglicus,Ditrichocorycaeus asiaticus,Ditrichocorycaeus aucklandicus,Ditrichocorycaeus dahli,Ditrichocorycaeus erythraeus,Ditrichocorycaeus lubbocki,Ditrichocorycaeus minimus,Ditrichocorycaeus subtilis,Eucalanus hyalinus,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Farranula carinata,Farranula concinna,Farranula curta,Farranula gibbula,Farranula gracilis,Farranula rostrata,Gladioferens inermis,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera minuta,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona attenuata,Oithona australis,Oithona brevicornis,Oithona decipiens/similis,Oithona fallax,Oithona grp 1,Oithona grp 3,Oithona grp 4,Oithona longispina,Oithona nana,Oithona plumifera,Oithona rigida,Oithona setigera,Oithona simplex,Oithona tenuis,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea paraclevei,Oncaea scottodicarloi,Oncaea venusta,Oncaea vodjanitskii complex,Oncaea waldemari,Oncaea zernovi,Onychocorycaeus agilis,Onychocorycaeus catus,Onychocorycaeus giesbrechti,Onychocorycaeus latus,Onychocorycaeus pacificus,Onychocorycaeus pumilus,Paracalanus aculeatus,Paracalanus indicus,Paracalanus parvus,Pareucalanus attenuatus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma quadrungulata,Pontellopsis krameri,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina scarlata,Sapphirina stellata,Scolecithrix danae,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora stylifera,Temora turbinata,Temoropia mayumbaensis,Tortanus barbatus,Triconia conifera,Triconia dentipes,Undinula vulgaris,Urocorycaeus lautus,Urocorycaeus longistylis
3293,North Stradbroke,16/10/13,10,-27.34,153.56,21.14102151,35.78813524,13.7795,0,0,0,0,0,0,0,0,0,0,0.9186,0.9186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6745,0.9186,0,0,0,0,0,0,0,0,0,0,0.9186,0.9186,0,0,0,0,0,0,0,0,0,2.7559,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0.9186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9186,0,0,19.2914,0,0,0,0,0,0,0,0,0,9.1864,0,0,0,0,0.9186,8.2677,3.6745,0.9186,0,0,0,0.9186,1.8373,0,0,1.8373,1.8373,0,0,0,0,0.9186,0,0,0.9186,0,1.8373,3.6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9186,0,0,0,0,0,0,0,0,0,35.3675,0,0,0,3.6745,0,0,0
3292,North Stradbroke,22/11/13,11,-27.34,153.56,21.69497814,35.72738067,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8609,0,0,0,0,0,6.4305,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0133,0,0,0,64.3045,0,12.8609,0,0,0,0,0,0,0,25.7218,0,0,0,0,0,12.8609,6.4305,0,6.4305,0,0,0,231.4964,0,0,0,32.1523,0,0,0,12.8609,0,0,0,0,0,25.7219,12.8609,0,0,0,0,57.8741,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,25.7219,6.4305,0,0,0,0,0,0
3270,North Stradbroke,12/12/13,12,-27.34,153.56,22.45261481,35.33996138,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,6.4305,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,57.8741,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,12.8609,38.5827,12.8609,0,0,38.5827,0,12.8609,51.4436,0,0,6.4305,0,0,0,0,0,6.4305,0,0,0,0,6.4305,51.4436,0,0,0,0,25.7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1523,0,0,12.861,0,0,0,0
3313,North Stradbroke,13/02/14,2,-27.34,153.56,23.19515037,35.1543205,0,0,0,0,0,1.8373,0,0,0,0,0,7.3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8373,0,0,0,0,3.6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1864,0,0,0,1.8373,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6745,0,0,0,20.21,0,0,0,0,0,0,0,0,0,5.5118,0,0,0,0,0,1.8373,12.8609,3.6745,0,5.5118,0,5.5118,12.8609,0,0,1.8373,7.3491,0,0,0,0,0,0,0,0,0,18.3727,14.6982,0,0,0,0,1.8373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8373,3.6746,0,0,0,0,0,0,3.6746,0,3.6745,0,0,0,0,0,0,0
5445,North Stradbroke,4/04/14,4,-27.34,153.56,19.73945317,35.82061223,0,0,0,0,0,0,0,0,0,0,3.2152,3.2152,3.2152,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,6.4304,0,0,0,0,0,0,0,9.6457,0,0,9.6457,3.2152,0,0,16.0761,3.2152,0,0,0,0,0,0,0,0,0,0,6.4304,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,3.2152,3.2152,0,0,0,0,0,0,0,0,0,0,6.4305,6.4305,3.2152,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,3.2152,0,0,48.2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5066,22.5066,6.4305,0,3.2152,0,3.2152,12.8609,0,0,0,0,0,0,0,6.4305,0,0,3.2152,3.2152,0,35.3675,12.8609,0,0,0,0,41.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,16.0761,0,0,0,0,6.4305,3.2152,0
5459,North Stradbroke,7/05/14,5,-27.34,153.56,16.95814158,35.52780795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,6.4305,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,6.4305,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,6.4305,0,0,19.2914,0,0,0,0,0,3.2152,0,0,0,6.4305,0,0,0,0,0,12.8609,6.4305,0,9.6457,0,3.2152,9.6457,9.6457,6.4305,0,6.4305,9.6457,3.2152,3.2152,16.0761,0,0,0,0,0,0,0,22.5066,0,0,0,0,16.0761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0
1287,Sydney,4/02/11,2,-34.08,151.25,18.92861161,34.93970753,0,0,0,0,0,0.6562,0.6562,0,0,0,0,0,0,0.6562,0,0,0.6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3123,0,0,0,0,0,0,0,0,0.6562,0.6562,0,0,0,3.937,0,0,0,0,0,0,0,0,0,0,0,0.6562,0,0,0,0,0,0,0,0,0.6562,0,0,0,0.6562,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3123,0,0,7.2179,0.6562,0.6562,0,0,0,14.4357,0.6562,0,0,2.6247,0,0,0,0,0,1.9685,0,0,1.3123,0,0,1.9685,0,0,0,0,3.937,0,0,0,0,0,0,0,0,0,1.3124,1.3124,0,0,0,0,0,0.6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6562,0,0,0,0,0,0,1.9685,0,0,0.6562,0,0,0,0
1288,Sydney,1/03/11,3,-34.08,151.25,18.30639639,34.22127255,0,0,0,0,0,0,17.6841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0736,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,17.6841,0,0,0,7.0736,0,0,0,0,45.9786,0,0,0,38.905,0,0,0,0,0,56.5891,0,0,0,0,0,31.8313,28.2945,3.5368,0,3.5368,21.2209,0,3.5368,0,3.5368,0,0,0,0,0,7.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,Sydney,30/03/11,3,-34.08,151.25,19.23805336,35.88425249,0,0,0,0,0,5.3052,1.7684,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,3.5368,5.3052,0,0,0,0,0,8.842,0,0,0,0,0,0,0,1.7684,0,7.0736,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,3.5368,0,1.7684,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1472,3.5368,0,0,8.842,10.6104,1.7684,0,0,0,1.7684,0,0,0,14.1473,0,0,0,0,0,30.063,1.7684,0,5.3052,0,0,21.2209,0,0,0,3.5368,14.1473,0,0,0,0,1.7684,0,0,0,0,1.7684,10.6105,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0
1314,Sydney,21/04/11,4,-34.08,151.25,16.99928314,34.21334118,0,0,0,0,0,0,1.1789,0,0,0,0,2.3579,2.3579,0,0,0,0,0,0,0,0,0,0,0,0,1.1789,0,0,0,0,0,0,2.3579,0,0,0,0,0,0,0,0,0,0,0,0,2.3579,0,1.1789,3.5368,0,0,0,0,1.1789,0,0,0,0,0,1.1789,1.1789,0,0,0,0,0,0,0,0,0,1.1789,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1789,0,0,0,2.3579,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0736,0,0,0,4.7158,1.1789,2.3578,0,0,0,5.8947,0,0,0,3.5368,0,0,0,0,0,3.5368,2.3579,0,0,0,0,11.7894,0,1.1789,0,0,1.1789,0,0,0,1.1789,0,0,1.1789,0,0,2.3578,1.1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1789,0,0,0,0,3.5368,0,3.5368,0,0
1315,Sydney,18/05/11,5,-34.08,151.25,13.07067898,34.65025477,0,0,0,0,0,0,0.3536,0.1768,0,0,0,0,0,0.1768,0,0,0,0,0,0.3536,0,0,0,0,0,0,0,0.3537,0,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,0,0,0,0.5305,0,0.8842,0.7074,0,0,0,0,0,0,0,0,0.1768,0,0,0,0,0.1768,0.3537,1.5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1768,0,0,0,0,0,0,0.1768,0,0.1768,0,0,0,0,0,0,0,0,0,0.1768,0,1.4147,0.8842,0,0,0.8842,0,0.3536,0,0,0,0,0,0,0,1.061,0,0,0,0,0,0.3537,0,0,0.5305,0.7074,0.1768,0.3537,0,0,0,0.1768,1.9452,0,0,0,0,0.1768,0,0,0,0,0,0.1768,0,0,0,0,0,0,0,0.1768,0.1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1768,0,0,0,0,0,0,0.1768,0,0
1349,Sydney,20/06/11,6,-34.08,151.25,10.82349279,35.27604782,0,0,0,0,0,0,0,0,0,0,0,0.7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7074,0,0,0,0,2.8295,0,7.0736,0.7074,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0.7074,0,7.0736,0,0,0,0,0,0,0,0,0,0.7074,0,0,0,0,0,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7074,0,0,0,0.7074,0,5.6589,2.1221,0.7074,0,0,0,2.8295,0,0,0,12.7325,0,0,0,0,1.4147,3.5368,0,0.7074,0,2.8295,0,0.7074,0,0,0,3.5368,1.4148,0,0.7074,0,0,0,0,0,0,0,0,2.1221,0,0,0,0,0,0,0,0,0.7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1221,0,0,0,0,0,0,0
1350,Sydney,18/07/11,7,-34.08,151.25,10.31510562,35.47614688,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0.1088,0,0,0,0,0,0,0.1088,0,0,0,0,0.1088,0,0.2177,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4733,0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7618,0,0,0,0,0,0.1088,0,0,0,0.4353,0,0,0,0,0,0.2177,0,0,0,0.5441,0,0.2177,0.2177,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0.2177,0.7618,0,0,0,0,0.4354,0,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3265,0,0.2176,0,0,0,0,0.1088,0,0
1351,Sydney,29/08/11,8,-34.08,151.25,12.00119761,35.07901919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3578,0,0,0,0,0,0,0,2.3579,0,0,0,2.3579,0,1.1789,0,0,0,0,0,0,0,2.3579,0,1.1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2209,0,0,0,0,0,2.3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0736,5.8947,1.1789,0,0,0,2.3579,0,0,0,8.2526,0,0,0,0,0,3.5368,0,0,0,0,1.1789,4.7158,0,0,0,2.3579,2.3579,0,0,0,1.1789,0,0,0,0,0,0,7.0737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1789,0,0,0,0,0,1.1789,0,0,0,0,0,12.9683,0,0,1.1789,0,0,0,0
1362,Sydney,15/09/11,9,-34.08,151.25,13.57225287,34.88505351,0,0,0,0,0,1.7684,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,0.8842,0,0,0,0,0,2.6526,0,0,22.9894,0,0,0,0.8842,0,1.7684,0,0,0,0,0,0,0,0,0,0.8842,0,0,0,1.7684,0,6.1894,0.8842,0,0,0,0,9.7263,0,0,0,10.6105,0,0,0,0,0,0,0.8842,0,0,0,0,0,4.421,0,0,1.7684,0,0,2.6526,0,0,0,0,0,0,0,0,2.6526,0,0,0,0,0,0,0,0.8842,0.8842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,1.7684,0,0,1.7684,0,0,0,0
1363,Sydney,19/10/11,10,-34.08,151.25,14.70891373,35.72471215,0,0,0,0,0,116.715,0,0,0,0,0,10.6105,0,0,0,0,0,0,0,14.1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,21.2209,7.0736,0,0,0,0,45.9786,0,0,0,38.905,0,0,0,0,0,10.6105,3.5368,0,3.5368,14.1473,0,0,3.5368,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,21.2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0
1364,Sydney,18/11/11,11,-34.08,151.25,15.52126627,34.54710541,0,0,0,0,0,6.6576,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8322,0,0,0,0,0,0.4161,0,0,0,0,0,0,0,0,5.4093,0.4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2483,0.4161,0,0,0,0,2.9127,0,0,0,6.2414,0,0,0.4161,0,0,2.0805,0,0.4161,0.4161,0,0,0,0.8322,0,0,0.4161,0.4161,0,0,0,0,0,0.4161,0,0,0,1.2483,3.7449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4161,0,0,0,0
1410,Sydney,7/12/11,12,-34.08,151.25,20.50806315,34.99895765,0,0,0,0,0,0,4.7158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4716,0.9432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8863,0,0,0,0.4716,0.9432,0,0,0,0,0,0,0,5.6589,0,0,0,0,11.3178,0,0,0,0.4716,0,0,0,0.4716,0,0,0,0,0,0.4716,0,0,0,0,0,0,0,0,6.6021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9432,0,0,0,0,0,0,0,0,0.4716,0,0,0,0,0
1411,Sydney,13/02/12,2,-34.08,151.25,19.21689305,36.04917078,0,0,0,0,0,0.786,0,0,0,0,0,0,0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9298,0,0,0,0,0,0,0,0,0.786,0,0,0,0.786,0,0,0.786,0,0.786,0,0,0,0,1.5719,0,0,0,0,0.786,0,0,0,1.5719,0,0,0,0,0,0,0,0,0,0,0.786,0,0,0,0,0,0,0,0,0,1.5719,0,0,0,2.3579,0,0,0,0,0,0,1.5719,0,0,0,0,0,0,3.1439,0,0,0,3.9298,0,0,0,0,0,0.786,0,0,0,10.2175,0,0,0,0,0,1.5719,0,0,0,0,0.786,0,0.786,0,0,0.786,0,0,0,0,1.572,0.786,0,0,0,1.5719,0,4.7158,0,0,0,0,0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807,0,20.6595,0,0,0,0,0,0,0
1412,Sydney,12/03/12,3,-34.08,151.25,18.71732007,35.04459268,0,0,0,0,0,0,12.3789,0,0,0,0,3.5368,0,5.3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,1.7684,0,3.5368,1.7684,0,0,0,12.3789,0,0,3.5368,0,0,0,0,0,0,0,3.5368,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,3.5368,7.0736,0,0,1.7684,14.1473,3.5368,0,0,1.7684,15.9157,3.5368,0,0,68.968,0,3.5368,0,0,1.7684,12.3789,1.7684,0,1.7684,0,1.7684,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,3.5368,26.5261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0
1418,Sydney,18/05/12,5,-34.08,151.25,13.30372765,35.21358672,0,0,0,0,0,0,0.3537,0.3537,0,0,0,0,0.7074,1.061,0,0,0,0,0,0.3537,0,0,0,0,0,0,0.3537,0,0,0,0,0,0,0,0,0,0,0,0.7074,0,0,0,0,0,0,1.061,0,1.0611,0.7074,0,0,0,0,0,0,0,0,0,0,0.3537,0,0,0,0.3537,0.3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3537,0,0.3537,0.7074,0,0,1.061,0.3537,1.4148,0,0,0,0.7074,0.7074,0,0,3.1831,0,0.3537,0,0,0,0.7074,0.7074,0,0,0.3537,0,1.061,2.1221,0,0.3537,0,4.2442,0,0,0,0,0.3537,0.3537,0,0,0,1.7684,3.1832,0,0,0,0,0.3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Sydney,28/06/12,6,-34.08,151.25,9.303405193,34.48927344,0,0,0,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2442,0,0,0,0,0,0,2.8295,0,0,0,0,0,0,0,1.4147,4.2442,4.2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,0,0,8.4884,0,1.4147,0,0,0,5.6589,0,0,0,5.6589,0,0,0,0,0,9.9031,0,0,0,0,0,1.4147,5.6589,0,0,0,16.9767,0,0,0,0,0,0,0,0,0,0,7.0736,0,0,0,0,1.4147,0,0,2.8295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6589,0,0,0,0,0,0,0
1528,Sydney,22/08/12,8,-34.08,151.25,10.95752256,35.61007752,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,1.7684,1.7684,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,5.3052,0,0,3.5368,1.7684,1.7684,0,0,0,1.7684,0,0,0,8.842,0,0,0,0,0,14.1473,8.842,1.7684,0,0,0,1.7684,3.5368,0,1.7684,1.7684,5.3052,0,0,0,0,0,0,0,0,0,3.5368,5.3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,14.1472,0,0,0,0,0,0,0
1544,Sydney,18/09/12,9,-34.08,151.25,12.32295029,34.84672217,0,0,0,0,0,99.0309,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0421,0,0,0,0,0,0,1.0105,0,0,0,0,0,0,0,0,10.1052,0,0,0,0,0,0,1.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0105,0,0,0,0,0,2.021,4.0421,1.0105,0,0,0,3.0316,0,0,0,10.1052,0,0,0,0,0,0,0,0,0,0,0,0,3.0316,0,0,2.021,1.0105,0,0,0,0,0,0,0,0,0,5.0526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1999,0,0,0,0,0,0,0,11.1157,2.021,0,0,0,0,0,0
