plot,x,y,species_map_code,height_cm_when_mapped,notes_when_mapped,alive_first_monitor,height_cm_first_monitor,notes_first_monitor,plant_elevation
17,12.75,18.75,SYFR,21,,1,26,,4.165999
17,12.75,20.25,TOTE,8,,0,NA,,4.109
17,12.75,21.75,SYFR,15,,0,NA,,4.254
17,12.75,23.25,FLAU,12,,1,20,,4.196
17,12.75,24.75,SYFR,28,,0,NA,,4.051
17,12.75,26.25,FIOB,25,,0,NA,,4.006999
17,12.75,27.75,CRTR,30,,1,41,,4.039999
17,12.75,29.25,DIFA,27,,1,39,,3.960999
17,14.25,0.75,MEBR,32,,0,NA,,4.418
17,14.25,2.25,FIVI,29,lean,1,30,,4.383999
17,14.25,3.75,SYFR,20,,0,NA,,4.375999
17,14.25,5.25,TOTE,8,,0,NA,,4.330999
17,14.25,6.75,FIVI,28,,0,NA,,4.381
17,14.25,8.25,DIFA,23,,0,NA,,4.451
17,14.25,9.75,CRTR,17,,0,NA,,4.410999
17,14.25,11.25,ACLA,17,,1,24,,4.410999
17,14.25,12.75,FLAU,11,,1,14,,4.331999
17,14.25,14.25,MEBR,16,lean,1,29,,4.23
17,14.25,15.75,FLAU,13,,1,14,,4.369999
17,14.25,17.25,MEBR,21,,1,24,,4.36
17,14.25,18.75,FIOB,15,,1,35,,4.229
17,14.25,20.25,ARTR,29,,0,NA,,4.133999
17,14.25,21.75,CUAN,13,,1,18,,4.177999
17,14.25,23.25,CUAN,14,,0,NA,,4.102
17,14.25,24.75,FLAU,13,,0,NA,,4.054999
17,14.25,26.25,FIOB,19,,1,31,,4.013999
17,14.25,27.75,SYAU,14,,1,20,,4.028999
17,14.25,29.25,CUAN,14,,1,19,,3.905999
17,15.75,0.75,FIOB,13,,1,1,,4.42
17,15.75,2.25,CRTR,13,,0,NA,,4.407
17,15.75,3.75,SYAU,11,,1,21,,4.388
17,15.75,5.25,MEBR,27,,0,NA,,4.350999
17,15.75,6.75,CUAN,11,top broken,0,NA,,4.486999
17,15.75,8.25,CRTR,24,,0,NA,,4.346
17,15.75,9.75,FIVI,37,,0,NA,,4.343999
17,15.75,11.25,SYFR,13,,0,NA,,4.376999
17,15.75,12.75,CUAN,14,,1,21,,4.370999
17,15.75,14.25,TOTE,12,,0,NA,,4.326
17,15.75,15.75,CUAN,10,,1,18,,4.401
17,15.75,17.25,CRTR,26,,0,NA,,4.364999
17,15.75,18.75,CRTR,28,,0,NA,,4.198999
17,15.75,20.25,SYAU,14,,0,NA,,4.17
17,15.75,21.75,CUAN,11,,1,19,,4.073999
17,15.75,23.25,SYAU,16,,0,NA,,4.105999
17,15.75,24.75,FLAU,11,,0,NA,,4.096
17,15.75,26.25,CUAN,13,,0,NA,,4.147999
17,15.75,27.75,SYFR,9,,0,NA,,4.017
17,15.75,29.25,FIOB,10,,1,48,,3.957999
17,17.25,0.75,FLAU,13,,0,NA,,4.456999
17,17.25,2.25,MEBR,29,,1,48,,4.492
17,17.25,3.75,TOTE,5,,0,NA,,4.469999
17,17.25,5.25,SYAU,21,,0,NA,,4.44
17,17.25,6.75,CRTR,15,,0,NA,,4.393
17,17.25,8.25,STBR,35,,0,NA,,4.363999
17,17.25,9.75,FLAU,13,,1,16,,4.342
17,17.25,11.25,NOLO,25,,0,NA,,4.235
17,17.25,12.75,CUAN,14,,1,19,,4.218999
17,17.25,14.25,CUAN,11,,1,18,,4.244999
17,17.25,15.75,ACLA,20,,0,NA,,4.205999
17,17.25,17.25,FIVI,29,lean,1,92,,4.317999
17,17.25,18.75,TOTE,7,,0,NA,,4.214
17,17.25,20.25,TOTE,5,,0,NA,,4.164
17,17.25,21.75,FLAU,10,,1,21,,4.143
17,17.25,23.25,SYFR,20,,0,NA,,4.079999
17,17.25,24.75,SYFR,17,,0,NA,,4.064
17,17.25,26.25,CUAN,15,,1,20,,4.017
17,17.25,27.75,MEBR,28,,1,57,,4.080999
17,17.25,29.25,STBR,32,,0,NA,,3.905999
17,18.75,0.75,FIVI,57,,1,59,dying,4.464
17,18.75,2.25,CUAN,14,,1,15,,4.472
17,18.75,3.75,TOTE,14,,0,NA,,4.473999
17,18.75,5.25,STBR,36,,0,NA,,4.392
17,18.75,6.75,STBR,38,,0,NA,,4.432
17,18.75,8.25,STBR,28,,0,NA,,4.315999
17,18.75,9.75,NA,NA,pink pot,NA,NA,,4.353
17,18.75,11.25,FIVI,41,,1,55,,4.263
17,18.75,12.75,FLAU,12,,1,26,,4.188
17,18.75,14.25,TOTE,15,,0,NA,,4.330999
17,18.75,15.75,CUAN,9,,1,25,,4.125999
17,18.75,17.25,SYFR,22,,0,NA,,4.254
17,18.75,18.75,NOLO,20,,1,27,,4.185999
17,18.75,20.25,FIVI,47,,1,1,,4.175
17,18.75,21.75,FIVI,30,,1,1,top dead and re-shot from base,4.172999
17,18.75,23.25,FIOB,15,,0,NA,,4.039
17,18.75,24.75,SYFR,15,,0,NA,,4.022999
17,18.75,26.25,SYAU,10,,0,NA,,4.033999
17,18.75,27.75,FIOB,20,,1,56,,3.96
17,18.75,29.25,SYFR,16,,1,22,height of living,3.875
17,20.25,0.75,ARTR,42,,0,NA,,4.459
17,20.25,2.25,STBR,25,,0,NA,,4.466
17,20.25,3.75,SYFR,28,,0,NA,,4.46
17,20.25,5.25,FIOB,23,,0,NA,,4.416999
17,20.25,6.75,FLAU,9,,0,NA,,4.368
17,20.25,8.25,FIOB,16,,1,1,,4.32
17,20.25,9.75,FLAU,9,,1,10,,4.347
17,20.25,11.25,MEBR,17,,1,39,,4.361999
17,20.25,12.75,FIVI,39,,1,75,,4.209
17,20.25,14.25,TOTE,11,,1,12,dying,4.261
17,20.25,15.75,ARTR,48,,0,NA,,4.204
17,20.25,17.25,FIOB,15,,1,42,,4.177999
17,20.25,18.75,SYSM,15,,0,NA,,4.165999
17,20.25,20.25,FIOB,17,,1,45,,4.19
17,20.25,21.75,ACLA,15,,0,NA,,4.092
17,20.25,23.25,CUAN,7,,0,NA,,4.032999
17,20.25,24.75,ARTR,41,,0,NA,,4.015999
17,20.25,26.25,ACLA,26,,0,NA,,3.973999
17,20.25,27.75,FLAU,10,,0,NA,,3.954
17,20.25,29.25,FIOB,17,,1,49,,3.878999
17,21.75,0.75,FIOB,20,,1,26,,4.495999
17,21.75,2.25,TOTE,12,,0,NA,,4.499
17,21.75,3.75,TOTE,8,,0,NA,,4.454
17,21.75,5.25,MEBR,27,,1,33,,4.467999
17,21.75,6.75,CUAN,13,,0,NA,,4.431
17,21.75,8.25,FIVI,23,,1,27,,4.290999
17,21.75,9.75,FIVI,38,,1,46,,4.288
17,21.75,11.25,FLAU,15,,1,17,,4.245999
17,21.75,12.75,ARTR,40,,1,41,dying,4.228
17,21.75,14.25,NOLO,22,,1,31,,4.28
17,21.75,15.75,FLAU,5,,0,NA,,4.243
17,21.75,17.25,ARTR,41,,0,NA,,4.157999
17,21.75,18.75,MEBR,23,,1,48,,4.098999
17,21.75,20.25,CUAN,10,,1,15,,4.096
17,21.75,21.75,CUAN,19,,1,25,,4.058
17,21.75,23.25,CUAN,13,,1,24,,4.019
17,21.75,24.75,MEBR,28,,1,82,,4.004
17,21.75,26.25,SYSM,8,,0,NA,,3.948999
17,21.75,27.75,SYAU,5,,0,NA,,3.983999
17,21.75,29.25,MEBR,29,,1,66,,3.930999
17,23.25,0.75,DIFA,11,,0,NA,,4.485
17,23.25,2.25,ARTR,30,,0,NA,,4.511
17,23.25,3.75,FIVI,36,lean,1,52,dying,4.473
17,23.25,5.25,STBR,44,,0,NA,,4.422999
17,23.25,6.75,SYAU,10,,0,NA,,4.405
17,23.25,8.25,,NA,pink pot,,NA,,4.376999
17,23.25,9.75,MEBR,26,,1,43,,4.26
17,23.25,11.25,ARTR,43,,0,NA,,4.230999
17,23.25,12.75,ARTR,48,,0,NA,,4.296
17,23.25,14.25,SYFR,29,,1,31,,4.196
17,23.25,15.75,SYAU,12,,0,NA,,4.222
17,23.25,17.25,TOTE,15,,0,NA,,4.163
17,23.25,18.75,CUAN,13,,0,NA,,4.182
17,23.25,20.25,CUAN,9,,1,15,,4.149
17,23.25,21.75,FLAU,10,,1,24,,4.113999
17,23.25,23.25,TOTE,9,,0,NA,,4.027999
17,23.25,24.75,SYFR,12,,0,NA,,4.015999
17,23.25,26.25,SYFR,15,,0,NA,,3.997999
17,23.25,27.75,SYSM,10,,0,NA,,4.020999
17,23.25,29.25,DIFA,44,,1,58,,3.897
17,24.75,0.75,FIVI,40,,0,NA,,4.44
17,24.75,2.25,SYAU,15,,1,18,,4.442999
17,24.75,3.75,FLAU,7,,1,9,,4.492
17,24.75,5.25,MEBR,16,,1,25,,4.423999
17,24.75,6.75,FLAU,6,,1,9,,4.349999
17,24.75,8.25,SYAU,12,,0,NA,,4.336999
17,24.75,9.75,ARTR,32,,0,NA,,4.289
17,24.75,11.25,NOLO,9,,0,NA,,4.303999
17,24.75,12.75,ACLA,9,,0,NA,,4.298999
17,24.75,14.25,ARTR,43,,1,44,,4.262
17,24.75,15.75,NOLO,20,,0,NA,,4.169
17,24.75,17.25,CUAN,13,,1,28,,4.19
17,24.75,18.75,NA,NA,pink pot,NA,NA,,4.195
17,24.75,20.25,MEBR,13,,1,59,,4.144999
17,24.75,21.75,SYAU,10,,0,NA,,4.071
17,24.75,23.25,MEBR,11,,1,5,top dead and re-shot from base,4.026
17,24.75,24.75,STBR,19,,0,NA,,4.020999
17,24.75,26.25,FLAU,6,,0,NA,,3.989
17,24.75,27.75,FIVI,38,,1,91,,3.927
17,24.75,29.25,SYAU,13,,0,NA,,3.888
17,26.25,0.75,SYAU,13,,0,NA,,4.407999
17,26.25,2.25,DIFA,26,,1,29,,4.449999
17,26.25,3.75,SYSM,10,,0,NA,,4.447
17,26.25,5.25,SYAU,14,,0,NA,,4.397999
17,26.25,6.75,NA,NA,pink pot,NA,NA,,4.361999
17,26.25,8.25,SYAU,11,,0,NA,,4.347
17,26.25,9.75,CUAN,13,,1,19,,4.374
17,26.25,11.25,ARTR,48,,0,NA,,4.315999
17,26.25,12.75,FIVI,31,,0,NA,,4.282999
17,26.25,14.25,FIVI,40,,1,3,top dead and re-shot from base,4.326
17,26.25,15.75,FIOB,20,,1,33,,4.25
17,26.25,17.25,SYAU,18,,0,NA,,4.192999
17,26.25,18.75,ARTR,38,,0,NA,,4.117
17,26.25,20.25,ARTR,48,,1,31,,4.092999
17,26.25,21.75,FIVI,34,,0,NA,,4.113999
17,26.25,23.25,DRDE,22,,0,NA,,4.09
17,26.25,24.75,DRDE,19,,1,26,,3.970999
17,26.25,26.25,SYFR,13,lean,0,NA,,3.927999
17,26.25,27.75,MEBR,12,,1,55,,3.911
17,26.25,29.25,TOTE,7,,0,NA,,3.839999
17,27.75,0.75,NA,NA,pink pot,NA,NA,,4.385
17,27.75,2.25,SYSM,8,,0,NA,,4.382999
17,27.75,3.75,SYFR,8,,0,NA,,4.373
17,27.75,5.25,ARTR,32,,0,NA,,4.412
17,27.75,6.75,FLAU,12,,1,14,,4.357999
17,27.75,8.25,SYAU,9,,0,NA,,4.304999
17,27.75,9.75,ACLA,17,,0,NA,,4.309
17,27.75,11.25,FIOB,22,,1,40,,4.291999
17,27.75,12.75,SYAU,13,,1,25,,4.276
17,27.75,14.25,STBR,30,,0,NA,,4.255
17,27.75,15.75,MEBR,24,,1,24,,4.239999
17,27.75,17.25,FLAU,16,,1,40,,4.085
17,27.75,18.75,CUAN,10,,1,17,,4.107999
17,27.75,20.25,DIFA,31,,0,NA,,4.132999
17,27.75,21.75,FIVI,25,,0,NA,,4.084
17,27.75,23.25,FIVI,35,,0,NA,,4.105
17,27.75,24.75,SYSM,10,,0,NA,,4.021999
17,27.75,26.25,ARTR,34,,0,NA,,3.911999
17,27.75,27.75,TOTE,35,,0,NA,,3.93
17,27.75,29.25,SYFR,11,,1,12,,3.865
17,29.25,0.75,SYSM,12,,0,NA,,4.354
17,29.25,2.25,NA,NA,pink pot,NA,NA,,4.440999
17,29.25,3.75,CUAN,17,,0,NA,,4.402999
17,29.25,5.25,ARTR,33,,1,37,,4.370999
17,29.25,6.75,FLAU,12,,1,22,,4.3
17,29.25,8.25,SYFR,23,lean,0,NA,,4.269999
17,29.25,9.75,FIVI,25,,1,46,,4.248
17,29.25,11.25,FIVI,32,,1,40,,4.244999
17,29.25,12.75,FLAU,9,,0,NA,,4.311999
17,29.25,14.25,ARTR,47,,0,NA,,4.178999
17,29.25,15.75,FIVI,35,lean,1,38,,4.229
17,29.25,17.25,ARTR,32,,0,NA,,4.071
17,29.25,18.75,NOLO,18,,0,NA,,4.018
17,29.25,20.25,FIVI,23,,0,NA,,4.03
17,29.25,21.75,FIVI,20,,1,33,,4.111
17,29.25,23.25,FIVI,29,,0,NA,,4.01
17,29.25,24.75,DIFA,36,,0,NA,,4
17,29.25,26.25,ARTR,38,,0,NA,,3.888
17,29.25,27.75,CUAN,9,,0,NA,,3.881
17,29.25,29.25,CUAN,14,,0,NA,,3.865
18,0.75,0.75,NA,NA,black pot,NA,NA,,4.313
18,0.75,2.25,TOCI,17,,0,NA,,4.270999
18,0.75,3.75,NA,NA,black pot,NA,NA,,4.25
18,0.75,5.25,SYAU,20,,1,28,,4.214
18,0.75,6.75,ACLE,24,,0,NA,,4.237999
18,0.75,8.25,GUSE,28,,0,NA,,4.165999
18,0.75,9.75,TRTO,26,,1,35,,4.182
18,0.75,11.25,GUSE,32,,1,32,,4.136
18,0.75,12.75,GLFE,10,,1,11,,4.102
18,0.75,14.25,ACLE,13,,1,42,,4.166999
18,0.75,15.75,FICO,13,,1,20,,4.01
18,0.75,17.25,ACLE,24,,1,28,,4.013
18,0.75,18.75,TRTO,34,,0,NA,,3.956
18,0.75,20.25,FIVI,48,,1,53,,3.957999
18,0.75,21.75,NA,NA,black pot,NA,NA,,3.9
18,0.75,23.25,TOTE,13,,0,NA,,3.894
18,0.75,24.75,ALEX,12,,1,30,,3.852
18,0.75,26.25,CUAN,13,,1,18,,3.809999
18,0.75,27.75,FICO,13,,1,23,slight lean,3.818
18,0.75,29.25,NA,NA,black pot,NA,NA,,3.851
18,2.25,0.75,TRTO,29,,1,34,,4.328
18,2.25,2.25,TOCI,12,,0,NA,,4.322999
18,2.25,3.75,ALEX,8,,1,20,,4.236999
18,2.25,5.25,TRTO,32,,0,NA,,4.181
18,2.25,6.75,TOCI,19,,0,NA,,4.169
18,2.25,8.25,NA,NA,black pot,NA,NA,,4.215
18,2.25,9.75,GUSE,34,,0,NA,,4.209
18,2.25,11.25,FICO,15,,1,2,top dead and re-shot from base,4.114999
18,2.25,12.75,SYAU,18,,1,13,leaning,4.079999
18,2.25,14.25,TOCI,10,,0,NA,,4.078
18,2.25,15.75,TOCI,12,,0,NA,,4.045
18,2.25,17.25,GUSE,29,,1,37,,4.01
18,2.25,18.75,ALEX,5,,0,NA,,4.006
18,2.25,20.25,CUAN,13,,1,21,,3.966
18,2.25,21.75,GUSE,32,,1,38,,3.926
18,2.25,23.25,GLFE,14,,0,NA,,3.91
18,2.25,24.75,NA,NA,black pot,NA,NA,,3.88
18,2.25,26.25,NA,NA,black pot,NA,NA,,3.813999
18,2.25,27.75,NA,NA,pink pot,NA,NA,,3.832
18,2.25,29.25,TRTO,6,,0,NA,,3.915999
18,3.75,0.75,ALEX,6,,0,NA,,4.36
18,3.75,2.25,TRTO,36,,0,NA,,4.297999
18,3.75,3.75,TRTO,27,,0,NA,,4.256999
18,3.75,5.25,CUAN,21,,1,22,,4.333
18,3.75,6.75,ACLE,20,,1,44,,4.234
18,3.75,8.25,GUSE,33,,1,31,,4.264999
18,3.75,9.75,FIVI,34,,0,NA,,4.084
18,3.75,11.25,SYAU,15,,0,NA,,4.061999
18,3.75,12.75,FICO,20,,1,28,,4.092
18,3.75,14.25,ACLE,17,,1,61,,4.067999
18,3.75,15.75,ACLE,25,,1,78,,4.077
18,3.75,17.25,TOCI,15,,0,NA,,3.973999
18,3.75,18.75,SYAU,19,,0,NA,,3.921999
18,3.75,20.25,FICO,12,,0,NA,,3.901
18,3.75,21.75,GLFE,15,,0,NA,,3.953
18,3.75,23.25,ACLE,22,,1,36,,3.956
18,3.75,24.75,FICO,16,,1,23,,3.849999
18,3.75,26.25,GUSE,38,,0,NA,,3.785
18,3.75,27.75,NA,NA,pink pot,NA,NA,,3.801
18,3.75,29.25,GLFE,9,,1,17,,3.772
18,5.25,0.75,SYFR,13,,0,NA,,4.368999
18,5.25,2.25,TOCI,16,,1,26,,4.402999
18,5.25,3.75,TOCI,17,,0,NA,,4.32
18,5.25,5.25,NA,NA,black pot,NA,NA,,4.362999
18,5.25,6.75,TRTO,38,,0,NA,,4.296
18,5.25,8.25,NA,NA,green pot,NA,NA,,4.231999
18,5.25,9.75,ACLE,24,,1,35,NOT ALEX,4.09
18,5.25,11.25,FIVI,43,,1,59,,4.098999
18,5.25,12.75,FIVI,41,,1,3,top dead and re-shot from base,4.028999
18,5.25,14.25,TRTO,17,,0,NA,,4.025
18,5.25,15.75,TRTO,34,,0,NA,,4.056
18,5.25,17.25,ACLE,27,,1,27,,4.102
18,5.25,18.75,TRTO,9,lean,0,NA,,3.963
18,5.25,20.25,NA,NA,black pot,NA,NA,,3.94
18,5.25,21.75,TRTO,26,lean,0,NA,,3.957
18,5.25,23.25,TOCI,19,,0,NA,,3.894
18,5.25,24.75,NA,NA,green pot,NA,NA,,3.841
18,5.25,26.25,GUSE,28,,1,45,,3.826999
18,5.25,27.75,TRTO,26,,0,NA,,3.836999
18,5.25,29.25,TRTO,17,,0,NA,,3.836999
18,6.75,0.75,TOCI,14,,0,NA,,4.278999
18,6.75,2.25,NA,NA,black pot,NA,NA,,4.296999
18,6.75,3.75,ACLE,24,,0,NA,,4.317999
18,6.75,5.25,TRTO,21,,1,30,,4.3
18,6.75,6.75,NA,NA,pink pot,NA,NA,,4.275
18,6.75,8.25,DIFA,19,,0,NA,,4.209
18,6.75,9.75,TRTO,39,,1,72,,4.138999
18,6.75,11.25,NA,NA,black pot,NA,NA,,4.113999
18,6.75,12.75,ALEX,13,,0,NA,,4.087999
18,6.75,14.25,FICO,9,,1,36,,4.039
18,6.75,15.75,TOCI,8,,0,NA,,4.018
18,6.75,17.25,ACLE,35,,1,58,,4.033999
18,6.75,18.75,FICO,8,,0,NA,,4.041999
18,6.75,20.25,TOCI,16,,0,NA,,4.011
18,6.75,21.75,NA,NA,black pot,NA,NA,,3.921999
18,6.75,23.25,SYAU,13,,1,23,,3.868999
18,6.75,24.75,NA,NA,black pot,NA,NA,,3.857
18,6.75,26.25,TRTO,46,,1,57,,3.947999
18,6.75,27.75,TOCI,12,,0,NA,,3.888999
18,6.75,29.25,SYFR,32,,1,45,,3.788
18,8.25,0.75,NA,NA,green pot,NA,NA,,4.387
18,8.25,2.25,TOCI,9,,0,NA,,4.277999
18,8.25,3.75,FIVI,37,,1,50,,4.278999
18,8.25,5.25,FICO,8,,0,NA,,4.318999
18,8.25,6.75,NA,NA,green pot,NA,NA,,4.264999
18,8.25,8.25,ALEX,12,,1,28,,4.139999
18,8.25,9.75,NA,NA,green pot,NA,NA,,4.143
18,8.25,11.25,FICO,17,,0,NA,,4.120999
18,8.25,12.75,TRTO,23,,0,NA,,4.105
18,8.25,14.25,GUSE,33,,0,NA,,4.05
18,8.25,15.75,TOCI,12,,0,NA,,4.038
18,8.25,17.25,SYAU,16,,0,NA,,4.011
18,8.25,18.75,NA,NA,black pot,NA,NA,,3.960999
18,8.25,20.25,STBR,44,,0,NA,,3.954
18,8.25,21.75,CUAN,21,,0,NA,,3.911
18,8.25,23.25,TOCI,14,,0,NA,,3.898999
18,8.25,24.75,SYAU,17,,0,NA,,3.971999
18,8.25,26.25,ACLE,41,,1,48,,3.944
18,8.25,27.75,NA,NA,black pot,NA,NA,,3.938999
18,8.25,29.25,GUSE,37,,1,42,,3.928999
18,9.75,0.75,TOCI,15,,0,NA,,4.521999
18,9.75,2.25,ALEX,14,,1,17,NOT ACLE,4.268
18,9.75,3.75,ALEX,12,lean,0,NA,,4.255
18,9.75,5.25,NA,NA,green pot,NA,NA,,4.278999
18,9.75,6.75,TOCI,16,,0,NA,,4.301
18,9.75,8.25,TRTO,37,,0,NA,,4.193999
18,9.75,9.75,CUAN,11,,1,19,,4.165999
18,9.75,11.25,SYAU,17,,1,43,,4.112999
18,9.75,12.75,CUAN,14,,1,22,,4.094999
18,9.75,14.25,SYAU,16,,0,NA,,4.081999
18,9.75,15.75,ACLE,30,,0,NA,,4.043
18,9.75,17.25,TOCI,11,,0,NA,,3.993999
18,9.75,18.75,FICO,24,,1,27,,3.97
18,9.75,20.25,ALEX,13,,0,NA,,3.977999
18,9.75,21.75,TRTO,32,,1,45,,3.94
18,9.75,23.25,GUSE,42,,0,NA,,4.011
18,9.75,24.75,NA,NA,black pot,NA,NA,,3.911
18,9.75,26.25,FIVI,53,,0,NA,,3.861
18,9.75,27.75,NA,NA,black pot,NA,NA,,3.865
18,9.75,29.25,FICO,14,,1,20,,3.869999
18,11.25,0.75,ACLE,26,,0,NA,,4.461999
18,11.25,2.25,NA,NA,green pot,NA,NA,,4.295
18,11.25,3.75,TOCI,15,,0,NA,,4.336999
18,11.25,5.25,ALEX,4,,0,NA,,4.313
18,11.25,6.75,CUAN,17,,1,17,,4.288
18,11.25,8.25,SYFR,16,,0,NA,,4.217999
18,11.25,9.75,GUSE,35,,0,NA,,4.192999
18,11.25,11.25,ALEX,9,,1,9,,4.136
18,11.25,12.75,SYFR,24,,1,35,,4.058
18,11.25,14.25,ACLE,25,,0,NA,,4.087999
18,11.25,15.75,NA,NA,green pot,NA,NA,,4.067999
18,11.25,17.25,TOCI,14,,1,86,,4.05
18,11.25,18.75,NA,NA,black pot,NA,NA,,3.959
18,11.25,20.25,GUSE,34,,1,35,,3.934
18,11.25,21.75,ACLE,10,,0,NA,,3.915999
18,11.25,23.25,GUSE,33,,1,39,,3.967999
18,11.25,24.75,DIFA,15,,0,NA,,3.865999
18,11.25,26.25,TRTO,40,,0,NA,,3.881
18,11.25,27.75,NA,NA,pink pot,NA,NA,,3.903
18,11.25,29.25,TRTO,13,lean,0,NA,,3.865999
18,12.75,0.75,DIFA,25,,0,NA,,4.455999
18,12.75,2.25,NA,NA,green pot,NA,NA,,4.434
18,12.75,3.75,GUSE,28,,0,NA,,4.337999
18,12.75,5.25,NA,NA,black pot,NA,NA,,4.363999
18,12.75,6.75,TRTO,31,lean,0,NA,,4.290999
18,12.75,8.25,GUSE,28,,1,30,,4.221
18,12.75,9.75,SYAU,12,,0,NA,,4.244999
18,12.75,11.25,ALEX,6,,0,NA,,4.147999
18,12.75,12.75,SYFR,10,,1,9,,4.104
18,12.75,14.25,TOTE,10,,0,NA,,4.102
18,12.75,15.75,GUSE,30,,0,NA,,4.021999
18,12.75,17.25,GUSE,24,,0,NA,,3.997999
18,12.75,18.75,ALEX,10,,0,NA,,3.914999
18,12.75,20.25,DIFA,53,,0,NA,,3.904999
18,12.75,21.75,TRTO,37,,0,NA,,3.930999
18,12.75,23.25,NA,NA,black pot,NA,NA,,4.001999
18,12.75,24.75,TOCI,15,,0,NA,,3.864
18,12.75,26.25,SYAU,23,,0,NA,,3.871999
18,12.75,27.75,FICO,22,,1,6,top snapped and re-shot above base,3.839999
18,12.75,29.25,TRTO,34,,1,46,,3.793999
18,14.25,0.75,FICO,11,,0,NA,,4.486999
18,14.25,2.25,GUSE,26,,0,NA,,4.36
18,14.25,3.75,FICO,17,,1,27,,4.328
18,14.25,5.25,TOCI,12,,0,NA,,4.370999
18,14.25,6.75,NA,NA,black pot,NA,NA,,4.274
18,14.25,8.25,TRTO,24,,0,NA,,4.225999
18,14.25,9.75,STBR,24,lean,0,NA,,4.282999
18,14.25,11.25,GUSE,33,,0,NA,,4.190999
18,14.25,12.75,CUAN,10,,0,NA,,4.079
18,14.25,14.25,TRTO,17,,1,81,,4.059999
18,14.25,15.75,ALEX,9,,0,NA,,4.048999
18,14.25,17.25,GUSE,22,,0,NA,,4.071
18,14.25,18.75,FIVI,39,,1,1,top dead and re-shot from base,4.007999
18,14.25,20.25,ACLE,22,,1,58,,3.914999
18,14.25,21.75,NA,NA,green pot,NA,NA,,3.957999
18,14.25,23.25,GUSE,35,,0,NA,,3.951999
18,14.25,24.75,TRTO,37,,0,NA,,3.851
18,14.25,26.25,TRTO,52,,0,NA,,3.832
18,14.25,27.75,NA,NA,black pot,NA,NA,,3.855999
18,14.25,29.25,ACLE,24,,1,80,,3.779
18,15.75,0.75,TRTO,42,,0,NA,,4.416999
18,15.75,2.25,TOCI,13,,0,NA,,4.372
18,15.75,3.75,ACLE,19,lean,1,80,,4.308
18,15.75,5.25,NA,NA,black pot,NA,NA,,4.282
18,15.75,6.75,NA,NA,black pot,NA,NA,,4.315
18,15.75,8.25,NA,NA,black pot,NA,NA,,4.249
18,15.75,9.75,TOTE,14,,0,NA,,4.249
18,15.75,11.25,TOCI,21,,0,NA,,4.146999
18,15.75,12.75,TOCI,19,,0,NA,,4.072
18,15.75,14.25,NA,NA,black pot,NA,NA,,4.032
18,15.75,15.75,ALEX,17,,1,87,,3.983
18,15.75,17.25,FICO,15,,1,22,,4.019
18,15.75,18.75,GUSE,28,,0,NA,,4.008999
18,15.75,20.25,NA,NA,pink pot,NA,NA,,3.96
18,15.75,21.75,FICO,16,,0,NA,,3.967
18,15.75,23.25,ACLE,22,,1,25,dying,3.936
18,15.75,24.75,TRTO,41,,1,45,,3.94
18,15.75,26.25,SYAU,19,,0,NA,,3.852
18,15.75,27.75,TOCI,18,,0,NA,,3.848
18,15.75,29.25,NA,NA,green pot,NA,NA,,3.759999
18,17.25,0.75,FIVI,51,,1,74,,4.423999
18,17.25,2.25,TOTE,16,,0,NA,,4.413
18,17.25,3.75,TRTO,28,,0,NA,,4.368
18,17.25,5.25,NA,NA,black pot,NA,NA,,4.294
18,17.25,6.75,TOCI,10,,0,NA,,4.264999
18,17.25,8.25,SYAU,11,,0,NA,,4.295
18,17.25,9.75,DIFA,29,,1,33,,4.26
18,17.25,11.25,NA,NA,pink pot,NA,NA,,4.094999
18,17.25,12.75,NA,NA,black pot,NA,NA,,4.087999
18,17.25,14.25,NA,NA,green pot,NA,NA,,4.065999
18,17.25,15.75,TRTO,14,,0,NA,,4.039999
18,17.25,17.25,TOTE,11,,0,NA,,4.005
18,17.25,18.75,SYAU,18,,0,NA,,3.96
18,17.25,20.25,DIFA,26,,1,28,,3.976
18,17.25,21.75,SYFR,16,,0,NA,,3.938999
18,17.25,23.25,GUSE,40,,1,43,,3.845999
18,17.25,24.75,FICO,17,,1,21,,3.831
18,17.25,26.25,GUSE,39,,0,NA,,3.891999
18,17.25,27.75,TRTO,29,,1,53,,3.799999
18,17.25,29.25,FICO,13,,1,44,,3.753999
18,18.75,0.75,ACLE,34,,1,52,,4.401
18,18.75,2.25,TOTE,28,,0,NA,,4.333
18,18.75,3.75,SYFR,21,,0,NA,,4.328
18,18.75,5.25,GUSE,31,,1,49,,4.302999
18,18.75,6.75,STBR,50,,0,NA,,4.289
18,18.75,8.25,GUSE,27,,1,30,,4.237999
18,18.75,9.75,NA,NA,black pot,NA,NA,,4.159999
18,18.75,11.25,GUSE,32,,0,NA,,4.112999
18,18.75,12.75,TRTO,25,,0,NA,,4.051
18,18.75,14.25,NA,NA,black pot,NA,NA,,4.035999
18,18.75,15.75,NA,NA,green pot,NA,NA,,4.012
18,18.75,17.25,NA,NA,green pot,NA,NA,,3.997999
18,18.75,18.75,FICO,16,,1,16,height of living,3.934999
18,18.75,20.25,NA,NA,green pot,NA,NA,,3.903
18,18.75,21.75,GUSE,37,,1,54,,3.895999
18,18.75,23.25,NA,NA,green pot,NA,NA,,3.829
18,18.75,24.75,NA,NA,green pot,NA,NA,,3.809
